transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale,sale_hour,time_category,age_category,profit,Year_name,Month_name,Day_name
1393,2022-10-08,17:24:00,56,Female,22,Beauty,2,500,580,1000,17,Afternoon,Adult,420.00,2022,October,Saturday
1401,2022-10-01,21:20:00,85,Female,62,Clothing,1,300,294,300,21,Night,Old,6.00,2022,October,Saturday
1546,2022-12-18,19:06:00,93,Female,36,Electronics,4,50,48,200,19,Night,Adult,152.00,2022,December,Sunday
1872,2022-11-22,17:02:00,57,Female,63,Beauty,3,25,26,75,17,Afternoon,Old,49.00,2022,November,Tuesday
1914,2023-11-05,17:49:00,70,Female,59,Electronics,1,500,510,500,17,Afternoon,Adult,-10.00,2023,November,Sunday
310,2022-11-10,21:34:00,76,Female,28,Beauty,1,25,31,25,21,Night,Adult,-6.00,2022,November,Thursday
844,2023-10-09,17:54:00,95,Male,35,Clothing,3,50,62,150,17,Afternoon,Adult,88.00,2023,October,Monday
852,2022-10-01,19:35:00,82,Female,41,Clothing,1,300,375,300,19,Night,Adult,-75.00,2022,October,Saturday
1310,2022-10-29,21:31:00,74,Female,28,Beauty,1,25,25,25,21,Night,Adult,0.00,2022,October,Saturday
1844,2022-10-25,20:30:00,70,Male,35,Clothing,3,50,51,150,20,Night,Adult,99.00,2022,October,Tuesday
1852,2023-10-11,18:09:00,109,Female,41,Clothing,1,300,333,300,18,Afternoon,Adult,-33.00,2023,October,Wednesday
97,2022-11-26,18:17:00,112,Female,51,Beauty,2,500,555,1000,18,Afternoon,Adult,445.00,2022,November,Saturday
619,2023-10-09,18:10:00,56,Male,47,Electronics,4,25,26,100,18,Afternoon,Adult,74.00,2023,October,Monday
948,2023-12-10,22:06:00,52,Female,23,Electronics,3,25,29,75,22,Night,Adult,46.00,2023,December,Sunday
1097,2022-12-26,20:53:00,86,Female,51,Beauty,2,500,485,1000,20,Night,Adult,515.00,2022,December,Monday
1619,2022-10-20,18:07:00,61,Male,47,Electronics,4,25,24,100,18,Afternoon,Adult,76.00,2022,October,Thursday
1948,2023-09-17,21:09:00,100,Female,23,Electronics,3,25,25,75,21,Night,Adult,50.00,2023,September,Sunday
456,2023-12-15,19:45:00,51,Male,57,Electronics,2,30,34,60,19,Night,Adult,26.00,2023,December,Friday
627,2022-10-24,18:14:00,79,Male,57,Clothing,1,50,56,50,18,Afternoon,Adult,-6.00,2022,October,Monday
1456,2022-09-02,18:49:00,85,Male,57,Electronics,2,30,37,60,18,Afternoon,Adult,23.00,2022,September,Friday
1627,2022-11-18,17:21:00,84,Male,57,Clothing,1,50,60,50,17,Afternoon,Adult,-10.00,2022,November,Friday
22,2023-11-25,17:11:00,66,Male,18,Clothing,2,50,61,100,17,Afternoon,Adult,39.00,2023,November,Saturday
121,2023-10-07,18:57:00,110,Female,28,Electronics,4,50,55,200,18,Afternoon,Adult,145.00,2023,October,Saturday
431,2022-10-29,22:02:00,99,Male,63,Electronics,4,300,345,1200,22,Night,Old,855.00,2022,October,Saturday
1022,2023-09-05,17:49:00,69,Male,18,Clothing,2,50,53,100,17,Afternoon,Adult,47.00,2023,September,Tuesday
1121,2022-11-23,21:10:00,95,Female,28,Electronics,4,50,51,200,21,Night,Adult,149.00,2022,November,Wednesday
1431,2023-09-28,21:28:00,114,Male,63,Electronics,4,300,312,1200,21,Night,Old,888.00,2023,September,Thursday
370,2023-10-24,21:04:00,61,Male,23,Electronics,2,30,35,60,21,Night,Adult,25.00,2023,October,Tuesday
711,2023-09-23,22:26:00,103,Male,26,Electronics,3,500,575,1500,22,Night,Adult,925.00,2023,September,Saturday
754,2023-09-26,18:40:00,90,Female,43,Electronics,4,25,24,100,18,Afternoon,Adult,76.00,2023,September,Tuesday
943,2022-11-05,19:29:00,90,Female,57,Clothing,4,300,318,1200,19,Night,Adult,882.00,2022,November,Saturday
1370,2022-11-04,22:51:00,90,Male,23,Electronics,2,30,36,60,22,Night,Adult,24.00,2022,November,Friday
1711,2023-09-22,20:33:00,113,Male,26,Electronics,3,500,570,1500,20,Night,Adult,930.00,2023,September,Friday
1754,2022-12-01,21:03:00,107,Female,43,Electronics,4,25,29,100,21,Night,Adult,71.00,2022,December,Thursday
1943,2023-11-17,21:00:00,108,Female,57,Clothing,4,300,321,1200,21,Night,Adult,879.00,2023,November,Friday
350,2022-11-20,17:41:00,61,Male,25,Beauty,3,25,29,75,17,Afternoon,Adult,46.00,2022,November,Sunday
786,2022-12-16,20:38:00,78,Male,48,Clothing,4,25,29,100,20,Night,Adult,71.00,2022,December,Friday
1350,2023-11-08,22:02:00,93,Male,25,Beauty,3,25,29,75,22,Night,Adult,46.00,2023,November,Wednesday
1786,2022-09-27,21:26:00,69,Male,48,Clothing,4,25,29,100,21,Night,Adult,71.00,2022,September,Tuesday
109,2023-09-06,19:57:00,94,Female,34,Electronics,4,500,560,2000,19,Night,Adult,1440.00,2023,September,Wednesday
191,2023-12-22,21:24:00,71,Male,64,Beauty,1,25,28,25,21,Night,Old,-3.00,2023,December,Friday
1109,2023-12-13,22:13:00,114,Female,34,Electronics,4,500,590,2000,22,Night,Adult,1410.00,2023,December,Wednesday
1191,2023-09-25,17:20:00,88,Male,64,Beauty,1,25,25,25,17,Afternoon,Old,0.00,2023,September,Monday
340,2023-09-19,22:59:00,54,Female,36,Clothing,4,300,294,1200,22,Night,Adult,906.00,2023,September,Tuesday
555,2022-12-14,19:35:00,103,Male,25,Beauty,1,300,360,300,19,Night,Adult,-60.00,2022,December,Wednesday
826,2022-12-24,19:08:00,81,Female,46,Clothing,1,300,303,300,19,Night,Adult,-3.00,2022,December,Saturday
962,2023-12-15,22:02:00,76,Male,44,Clothing,2,30,35,60,22,Night,Adult,25.00,2023,December,Friday
1340,2023-10-30,20:55:00,92,Female,36,Clothing,4,300,348,1200,20,Night,Adult,852.00,2023,October,Monday
1555,2022-12-19,18:54:00,55,Male,25,Beauty,1,300,312,300,18,Afternoon,Adult,-12.00,2022,December,Monday
1826,2022-12-30,22:05:00,104,Female,46,Clothing,1,300,297,300,22,Night,Adult,3.00,2022,December,Friday
1962,2022-09-07,18:59:00,65,Male,44,Clothing,2,30,33,60,18,Afternoon,Adult,27.00,2022,September,Wednesday
249,2022-09-28,20:17:00,109,Male,20,Clothing,1,50,54,50,20,Night,Adult,-4.00,2022,September,Wednesday
1249,2022-12-10,21:44:00,95,Male,20,Clothing,1,50,60,50,21,Night,Adult,-10.00,2022,December,Saturday
922,2023-10-19,22:54:00,103,Male,41,Electronics,1,50,61,50,22,Night,Adult,-11.00,2023,October,Thursday
1922,2023-10-28,20:07:00,72,Male,41,Electronics,1,50,49,50,20,Night,Adult,1.00,2023,October,Saturday
600,2023-10-09,18:39:00,64,Female,59,Beauty,2,500,525,1000,18,Afternoon,Adult,475.00,2023,October,Monday
680,2022-12-01,22:04:00,110,Female,53,Clothing,3,300,330,900,22,Night,Adult,570.00,2022,December,Thursday
770,2022-12-11,22:49:00,71,Male,32,Clothing,1,50,55,50,22,Night,Adult,-5.00,2022,December,Sunday
1600,2022-12-18,17:44:00,67,Female,59,Beauty,2,500,575,1000,17,Afternoon,Adult,425.00,2022,December,Sunday
1680,2023-09-03,17:12:00,72,Female,53,Clothing,3,300,324,900,17,Afternoon,Adult,576.00,2023,September,Sunday
1770,2023-11-30,20:08:00,65,Male,32,Clothing,1,50,56,50,20,Night,Adult,-6.00,2023,November,Thursday
60,2022-12-04,18:15:00,91,Male,30,Beauty,3,50,61,150,18,Afternoon,Adult,89.00,2022,December,Sunday
250,2022-12-24,23:00:00,91,Male,48,Electronics,1,50,61,50,23,Night,Adult,-11.00,2022,December,Saturday
516,2023-09-20,18:38:00,85,Male,30,Beauty,4,25,24,100,18,Afternoon,Adult,76.00,2023,September,Wednesday
937,2022-10-18,19:57:00,50,Female,62,Beauty,1,500,510,500,19,Night,Old,-10.00,2022,October,Tuesday
1060,2022-11-12,18:29:00,71,Male,30,Beauty,3,50,57,150,18,Afternoon,Adult,93.00,2022,November,Saturday
1250,2022-11-19,20:39:00,96,Male,48,Electronics,1,50,49,50,20,Night,Adult,1.00,2022,November,Saturday
1516,2022-11-09,17:19:00,54,Male,30,Beauty,4,25,25,100,17,Afternoon,Adult,75.00,2022,November,Wednesday
1937,2022-09-07,17:57:00,52,Female,62,Beauty,1,500,620,500,17,Afternoon,Old,-120.00,2022,September,Wednesday
318,2023-10-22,21:26:00,57,Male,61,Clothing,1,25,29,25,21,Night,Old,-4.00,2023,October,Sunday
342,2023-11-05,17:24:00,85,Female,43,Clothing,4,500,500,2000,17,Afternoon,Adult,1500.00,2023,November,Sunday
564,2023-09-12,20:14:00,114,Male,50,Electronics,2,50,56,100,20,Night,Adult,44.00,2023,September,Tuesday
767,2022-11-07,22:44:00,72,Male,39,Beauty,3,25,25,75,22,Night,Adult,50.00,2022,November,Monday
1318,2022-12-25,22:57:00,55,Male,61,Clothing,1,25,27,25,22,Night,Old,-2.00,2022,December,Sunday
1342,2022-09-18,23:00:00,114,Female,43,Clothing,4,500,485,2000,23,Night,Adult,1515.00,2022,September,Sunday
1564,2022-10-04,22:55:00,115,Male,50,Electronics,2,50,50,100,22,Night,Adult,50.00,2022,October,Tuesday
1767,2022-12-10,17:35:00,87,Male,39,Beauty,3,25,28,75,17,Afternoon,Adult,47.00,2022,December,Saturday
503,2023-10-08,20:06:00,63,Male,45,Beauty,4,500,570,2000,20,Night,Adult,1430.00,2023,October,Sunday
869,2022-09-08,22:16:00,51,Male,37,Beauty,3,500,485,1500,22,Night,Adult,1015.00,2022,September,Thursday
1503,2022-10-17,18:28:00,67,Male,45,Beauty,4,500,605,2000,18,Afternoon,Adult,1395.00,2022,October,Monday
1869,2022-10-23,19:51:00,113,Male,37,Beauty,3,500,605,1500,19,Night,Adult,895.00,2022,October,Sunday
126,2022-11-01,18:16:00,63,Female,28,Clothing,3,30,29,90,18,Afternoon,Adult,61.00,2022,November,Tuesday
349,2023-12-04,17:05:00,78,Female,57,Beauty,1,50,49,50,17,Afternoon,Adult,1.00,2023,December,Monday
440,2023-11-22,20:15:00,110,Male,64,Clothing,2,300,348,600,20,Night,Old,252.00,2023,November,Wednesday
1126,2022-09-12,17:12:00,62,Female,28,Clothing,3,30,29,90,17,Afternoon,Adult,61.00,2022,September,Monday
1349,2023-12-08,21:57:00,112,Female,57,Beauty,1,50,50,50,21,Night,Adult,0.00,2023,December,Friday
1440,2023-09-01,19:20:00,86,Male,64,Clothing,2,300,354,600,19,Night,Old,246.00,2023,September,Friday
124,2022-12-24,21:17:00,83,Male,33,Clothing,4,500,515,2000,21,Night,Adult,1485.00,2022,December,Saturday
324,2022-11-15,17:52:00,54,Female,52,Electronics,3,50,49,150,17,Afternoon,Adult,101.00,2022,November,Tuesday
677,2022-12-17,21:13:00,65,Female,19,Beauty,3,500,555,1500,21,Night,Adult,945.00,2022,December,Saturday
1124,2023-10-06,20:04:00,83,Male,33,Clothing,4,500,515,2000,20,Night,Adult,1485.00,2023,October,Friday
1324,2023-09-25,20:29:00,56,Female,52,Electronics,3,50,55,150,20,Night,Adult,95.00,2023,September,Monday
1677,2022-10-02,20:51:00,84,Female,19,Beauty,3,500,490,1500,20,Night,Adult,1010.00,2022,October,Sunday
30,2023-10-10,20:05:00,59,Female,39,Beauty,3,300,285,900,20,Night,Adult,615.00,2023,October,Tuesday
226,2022-09-23,17:02:00,69,Female,61,Clothing,1,50,58,50,17,Afternoon,Old,-8.00,2022,September,Friday
229,2023-11-09,19:23:00,92,Male,58,Beauty,3,30,37,90,19,Night,Adult,53.00,2023,November,Thursday
896,2023-12-30,19:17:00,56,Female,30,Electronics,2,25,31,50,19,Night,Adult,19.00,2023,December,Saturday
959,2022-09-18,17:59:00,54,Female,42,Electronics,2,30,29,60,17,Afternoon,Adult,31.00,2022,September,Sunday
998,2023-10-21,17:32:00,61,Female,23,Beauty,4,25,31,100,17,Afternoon,Adult,69.00,2023,October,Saturday
1030,2022-11-27,18:02:00,96,Female,39,Beauty,3,300,309,900,18,Afternoon,Adult,591.00,2022,November,Sunday
1226,2023-11-30,17:52:00,102,Female,61,Clothing,1,50,51,50,17,Afternoon,Old,-1.00,2023,November,Thursday
1229,2023-11-02,21:08:00,62,Male,58,Beauty,3,30,35,90,21,Night,Adult,55.00,2023,November,Thursday
1896,2022-11-05,20:19:00,87,Female,30,Electronics,2,25,31,50,20,Night,Adult,19.00,2022,November,Saturday
1959,2022-10-08,19:56:00,95,Female,42,Electronics,2,30,34,60,19,Night,Adult,26.00,2022,October,Saturday
1998,2023-10-20,19:53:00,90,Female,23,Beauty,4,25,24,100,19,Night,Adult,76.00,2023,October,Friday
12,2022-12-09,22:09:00,114,Male,35,Beauty,3,25,25,75,22,Night,Adult,50.00,2022,December,Friday
1012,2022-12-08,18:47:00,56,Male,35,Beauty,3,25,27,75,18,Afternoon,Adult,48.00,2022,December,Thursday
710,2022-09-03,21:11:00,71,Female,26,Electronics,3,500,495,1500,21,Night,Adult,1005.00,2022,September,Saturday
776,2023-09-08,18:57:00,109,Male,35,Clothing,3,30,31,90,18,Afternoon,Adult,59.00,2023,September,Friday
817,2022-10-05,21:12:00,87,Male,30,Beauty,4,50,49,200,21,Night,Adult,151.00,2022,October,Wednesday
1710,2022-10-23,20:14:00,104,Female,26,Electronics,3,500,610,1500,20,Night,Adult,890.00,2022,October,Sunday
1776,2022-10-23,20:07:00,111,Male,35,Clothing,3,30,32,90,20,Night,Adult,58.00,2022,October,Sunday
1817,2022-09-11,21:22:00,82,Male,30,Beauty,4,50,50,200,21,Night,Adult,150.00,2022,September,Sunday
334,2022-10-16,20:37:00,103,Male,31,Electronics,3,300,360,900,20,Night,Adult,540.00,2022,October,Sunday
343,2022-11-09,18:44:00,68,Male,21,Electronics,2,25,30,50,18,Afternoon,Adult,20.00,2022,November,Wednesday
628,2023-12-23,18:00:00,66,Female,19,Beauty,4,50,60,200,18,Afternoon,Adult,140.00,2023,December,Saturday
983,2022-10-10,20:12:00,61,Female,29,Clothing,1,300,345,300,20,Night,Adult,-45.00,2022,October,Monday
1334,2022-09-21,20:37:00,60,Male,31,Electronics,3,300,366,900,20,Night,Adult,534.00,2022,September,Wednesday
1343,2023-10-21,20:10:00,87,Male,21,Electronics,2,25,29,50,20,Night,Adult,21.00,2023,October,Saturday
1628,2022-12-28,22:23:00,51,Female,19,Beauty,4,50,59,200,22,Night,Adult,141.00,2022,December,Wednesday
1983,2022-12-21,21:38:00,114,Female,29,Clothing,1,300,303,300,21,Night,Adult,-3.00,2022,December,Wednesday
141,2022-11-01,19:26:00,54,Female,22,Electronics,1,50,59,50,19,Night,Adult,-9.00,2022,November,Tuesday
145,2022-11-06,19:21:00,64,Female,39,Clothing,3,25,28,75,19,Night,Adult,47.00,2022,November,Sunday
507,2022-12-11,21:40:00,52,Female,37,Electronics,3,500,485,1500,21,Night,Adult,1015.00,2022,December,Sunday
841,2022-12-18,20:58:00,108,Male,31,Electronics,4,25,29,100,20,Night,Adult,71.00,2022,December,Sunday
898,2023-09-17,20:55:00,53,Female,42,Clothing,3,30,35,90,20,Night,Adult,55.00,2023,September,Sunday
951,2022-09-18,21:35:00,58,Male,33,Beauty,2,50,58,100,21,Night,Adult,42.00,2022,September,Sunday
1141,2023-09-17,19:13:00,65,Female,22,Electronics,1,50,58,50,19,Night,Adult,-8.00,2023,September,Sunday
1145,2023-09-01,19:19:00,87,Female,39,Clothing,3,25,31,75,19,Night,Adult,44.00,2023,September,Friday
1507,2022-12-27,22:14:00,95,Female,37,Electronics,3,500,520,1500,22,Night,Adult,980.00,2022,December,Tuesday
1841,2023-11-14,18:55:00,94,Male,31,Electronics,4,25,28,100,18,Afternoon,Adult,72.00,2023,November,Tuesday
1898,2023-11-13,18:17:00,81,Female,42,Clothing,3,30,35,90,18,Afternoon,Adult,55.00,2023,November,Monday
1951,2022-12-03,18:56:00,54,Male,33,Beauty,2,50,60,100,18,Afternoon,Adult,40.00,2022,December,Saturday
181,2023-11-06,19:59:00,79,Male,19,Electronics,4,300,327,1200,19,Night,Adult,873.00,2023,November,Monday
1181,2022-11-06,18:28:00,84,Male,19,Electronics,4,300,354,1200,18,Afternoon,Adult,846.00,2022,November,Sunday
784,2023-10-18,22:44:00,71,Female,34,Electronics,1,500,610,500,22,Night,Adult,-110.00,2023,October,Wednesday
1784,2023-12-28,20:58:00,100,Female,34,Electronics,1,500,500,500,20,Night,Adult,0.00,2023,December,Thursday
20,2023-12-12,21:35:00,85,Male,22,Clothing,3,300,345,900,21,Night,Adult,555.00,2023,December,Tuesday
690,2023-12-19,18:39:00,91,Female,52,Clothing,3,300,324,900,18,Afternoon,Adult,576.00,2023,December,Tuesday
1020,2022-11-22,18:30:00,86,Male,22,Clothing,3,300,300,900,18,Afternoon,Adult,600.00,2022,November,Tuesday
1690,2023-09-05,17:36:00,101,Female,52,Clothing,3,300,369,900,17,Afternoon,Adult,531.00,2023,September,Tuesday
47,2022-10-22,17:22:00,96,Female,40,Beauty,3,500,600,1500,17,Afternoon,Adult,900.00,2022,October,Saturday
405,2022-10-17,17:55:00,79,Female,25,Clothing,4,300,324,1200,17,Afternoon,Adult,876.00,2022,October,Monday
1047,2022-12-04,21:53:00,84,Female,40,Beauty,3,500,490,1500,21,Night,Adult,1010.00,2022,December,Sunday
1405,2023-10-28,20:08:00,91,Female,25,Clothing,4,300,342,1200,20,Night,Adult,858.00,2023,October,Saturday
205,2022-11-22,17:20:00,88,Female,43,Clothing,1,25,26,25,17,Afternoon,Adult,-1.00,2022,November,Tuesday
512,2022-12-06,18:00:00,56,Female,57,Beauty,1,25,10,25,18,Afternoon,Adult,15.00,2022,December,Tuesday
565,2023-09-05,20:24:00,75,Female,45,Beauty,2,30,9,60,20,Night,Adult,51.00,2023,September,Tuesday
761,2022-11-14,22:16:00,64,Female,33,Clothing,1,500,275,500,22,Night,Adult,225.00,2022,November,Monday
762,2023-11-27,17:49:00,56,Female,24,Electronics,2,25,10,50,17,Afternoon,Adult,40.00,2023,November,Monday
950,2022-09-22,21:27:00,75,Male,36,Clothing,3,300,144,900,21,Night,Adult,756.00,2022,September,Thursday
1205,2022-11-25,19:19:00,97,Female,43,Clothing,1,25,7,25,19,Night,Adult,18.00,2022,November,Friday
1512,2023-12-20,20:05:00,105,Female,57,Beauty,1,25,13,25,20,Night,Adult,12.00,2023,December,Wednesday
1565,2023-09-04,20:45:00,74,Female,45,Beauty,2,30,11,60,20,Night,Adult,49.00,2023,September,Monday
1761,2023-12-09,18:46:00,72,Female,33,Clothing,1,500,200,500,18,Afternoon,Adult,300.00,2023,December,Saturday
1762,2023-11-15,18:43:00,81,Female,24,Electronics,2,25,11,50,18,Afternoon,Adult,39.00,2023,November,Wednesday
1950,2022-12-04,19:23:00,50,Male,36,Clothing,3,300,84,900,19,Night,Adult,816.00,2022,December,Sunday
86,2023-09-29,18:55:00,69,Male,19,Beauty,3,30,16,90,18,Afternoon,Adult,74.00,2023,September,Friday
173,2023-12-19,17:30:00,85,Male,64,Electronics,4,30,14,120,17,Afternoon,Old,106.00,2023,December,Tuesday
1086,2023-09-14,19:50:00,84,Male,19,Beauty,3,30,17,90,19,Night,Adult,73.00,2023,September,Thursday
1173,2022-12-04,21:03:00,70,Male,64,Electronics,4,30,15,120,21,Night,Old,105.00,2022,December,Sunday
595,2022-10-15,21:35:00,65,Female,18,Clothing,4,500,210,2000,21,Night,Adult,1790.00,2022,October,Saturday
827,2023-10-28,19:24:00,96,Male,61,Beauty,3,300,165,900,19,Night,Old,735.00,2023,October,Saturday
965,2022-11-27,21:45:00,84,Male,22,Clothing,4,50,13,200,21,Night,Adult,187.00,2022,November,Sunday
1595,2023-10-04,17:44:00,115,Female,18,Clothing,4,500,255,2000,17,Afternoon,Adult,1745.00,2023,October,Wednesday
1827,2022-11-09,20:02:00,62,Male,61,Beauty,3,300,132,900,20,Night,Old,768.00,2022,November,Wednesday
1965,2022-12-12,20:03:00,93,Male,22,Clothing,4,50,22,200,20,Night,Adult,178.00,2022,December,Monday
388,2022-12-03,19:04:00,60,Male,50,Electronics,1,25,12,25,19,Night,Adult,13.00,2022,December,Saturday
631,2023-10-22,22:18:00,92,Male,56,Electronics,3,30,17,90,22,Night,Adult,73.00,2023,October,Sunday
1388,2023-10-13,18:12:00,89,Male,50,Electronics,1,25,7,25,18,Afternoon,Adult,18.00,2023,October,Friday
1631,2022-11-01,19:11:00,75,Male,56,Electronics,3,30,12,90,19,Night,Adult,78.00,2022,November,Tuesday
554,2022-12-06,21:04:00,94,Female,46,Beauty,3,50,13,150,21,Night,Adult,137.00,2022,December,Tuesday
812,2023-10-02,17:45:00,89,Male,19,Electronics,3,25,11,75,17,Afternoon,Adult,64.00,2023,October,Monday
1554,2023-11-27,19:55:00,83,Female,46,Beauty,3,50,16,150,19,Night,Adult,134.00,2023,November,Monday
1812,2023-10-25,22:19:00,85,Male,19,Electronics,3,25,12,75,22,Night,Adult,63.00,2023,October,Wednesday
58,2023-09-16,19:18:00,53,Male,18,Clothing,4,300,75,1200,19,Night,Adult,1125.00,2023,September,Saturday
952,2022-12-21,18:09:00,69,Female,57,Clothing,1,25,13,25,18,Afternoon,Adult,12.00,2022,December,Wednesday
1058,2022-10-30,18:31:00,100,Male,18,Clothing,4,300,153,1200,18,Afternoon,Adult,1047.00,2022,October,Sunday
1952,2022-12-17,22:13:00,114,Female,57,Clothing,1,25,14,25,22,Night,Adult,11.00,2022,December,Saturday
345,2022-12-07,18:56:00,104,Male,62,Electronics,1,30,14,30,18,Afternoon,Old,16.00,2022,December,Wednesday
458,2023-11-28,21:35:00,110,Female,39,Electronics,4,25,7,100,21,Night,Adult,93.00,2023,November,Tuesday
582,2022-09-30,21:38:00,110,Male,35,Clothing,3,300,75,900,21,Night,Adult,825.00,2022,September,Friday
963,2023-10-19,18:24:00,76,Female,55,Beauty,1,50,13,50,18,Afternoon,Adult,37.00,2023,October,Thursday
1345,2022-09-29,17:50:00,98,Male,62,Electronics,1,30,11,30,17,Afternoon,Old,19.00,2022,September,Thursday
1458,2023-10-09,19:21:00,95,Female,39,Electronics,4,25,10,100,19,Night,Adult,90.00,2023,October,Monday
1582,2023-10-17,19:12:00,56,Male,35,Clothing,3,300,114,900,19,Night,Adult,786.00,2023,October,Tuesday
1963,2022-12-12,20:56:00,115,Female,55,Beauty,1,50,21,50,20,Night,Adult,29.00,2022,December,Monday
369,2023-12-13,19:42:00,111,Male,23,Electronics,3,500,215,1500,19,Night,Adult,1285.00,2023,December,Wednesday
706,2022-09-04,22:19:00,66,Male,51,Electronics,4,25,8,100,22,Night,Adult,92.00,2022,September,Sunday
747,2022-10-21,18:12:00,51,Male,23,Beauty,1,30,9,30,18,Afternoon,Adult,21.00,2022,October,Friday
1369,2022-10-10,21:14:00,64,Male,23,Electronics,3,500,180,1500,21,Night,Adult,1320.00,2022,October,Monday
1706,2022-10-16,18:04:00,57,Male,51,Electronics,4,25,12,100,18,Afternoon,Adult,88.00,2022,October,Sunday
1747,2023-09-05,18:22:00,87,Male,23,Beauty,1,30,16,30,18,Afternoon,Adult,14.00,2023,September,Tuesday
533,2022-11-13,17:19:00,92,Male,19,Electronics,3,500,155,1500,17,Afternoon,Adult,1345.00,2022,November,Sunday
1533,2022-10-29,19:35:00,67,Male,19,Electronics,3,500,255,1500,19,Night,Adult,1245.00,2022,October,Saturday
169,2022-11-28,18:47:00,73,Male,18,Beauty,3,500,145,1500,18,Afternoon,Adult,1355.00,2022,November,Monday
645,2022-12-14,22:11:00,51,Female,35,Electronics,4,30,11,120,22,Night,Adult,109.00,2022,December,Wednesday
968,2023-12-18,20:34:00,101,Female,48,Clothing,3,300,120,900,20,Night,Adult,780.00,2023,December,Monday
997,2023-10-01,20:36:00,51,Male,52,Beauty,3,30,15,90,20,Night,Adult,75.00,2023,October,Sunday
1169,2022-09-25,17:12:00,101,Male,18,Beauty,3,500,255,1500,17,Afternoon,Adult,1245.00,2022,September,Sunday
1645,2023-10-12,17:27:00,109,Female,35,Electronics,4,30,9,120,17,Afternoon,Adult,111.00,2023,October,Thursday
1968,2022-09-21,19:09:00,75,Female,48,Clothing,3,300,153,900,19,Night,Adult,747.00,2022,September,Wednesday
1997,2023-10-29,21:09:00,99,Male,52,Beauty,3,30,10,90,21,Night,Adult,80.00,2023,October,Sunday
57,2022-10-11,20:12:00,64,Female,63,Beauty,1,30,10,30,20,Night,Old,20.00,2022,October,Tuesday
137,2022-09-10,20:42:00,66,Male,46,Beauty,2,500,125,1000,20,Night,Adult,875.00,2022,September,Saturday
778,2023-12-13,18:28:00,105,Female,47,Beauty,4,25,14,100,18,Afternoon,Adult,86.00,2023,December,Wednesday
1057,2023-09-19,22:31:00,114,Female,63,Beauty,1,30,16,30,22,Night,Old,14.00,2023,September,Tuesday
1137,2022-11-05,22:34:00,104,Male,46,Beauty,2,500,145,1000,22,Night,Adult,855.00,2022,November,Saturday
1778,2023-12-30,19:57:00,94,Female,47,Beauty,4,25,11,100,19,Night,Adult,89.00,2023,December,Saturday
599,2023-12-10,19:07:00,82,Female,28,Beauty,2,50,25,100,19,Night,Adult,75.00,2023,December,Sunday
938,2022-09-16,17:55:00,103,Male,49,Clothing,4,50,23,200,17,Afternoon,Adult,177.00,2022,September,Friday
1599,2022-10-24,17:23:00,110,Female,28,Beauty,2,50,21,100,17,Afternoon,Adult,79.00,2022,October,Monday
1938,2022-10-12,20:15:00,76,Male,49,Clothing,4,50,14,200,20,Night,Adult,186.00,2022,October,Wednesday
234,2023-12-09,17:42:00,64,Female,62,Electronics,2,25,14,50,17,Afternoon,Old,36.00,2023,December,Saturday
1234,2023-09-07,17:46:00,78,Female,62,Electronics,2,25,8,50,17,Afternoon,Old,42.00,2023,September,Thursday
410,2023-10-31,19:41:00,64,Female,29,Clothing,2,50,15,100,19,Night,Adult,85.00,2023,October,Tuesday
417,2023-10-01,22:03:00,109,Male,43,Electronics,3,300,162,900,22,Night,Adult,738.00,2023,October,Sunday
581,2022-12-15,21:16:00,103,Female,48,Beauty,2,30,14,60,21,Night,Adult,46.00,2022,December,Thursday
1410,2022-10-16,18:47:00,72,Female,29,Clothing,2,50,23,100,18,Afternoon,Adult,77.00,2022,October,Sunday
1417,2022-12-26,17:43:00,54,Male,43,Electronics,3,300,147,900,17,Afternoon,Adult,753.00,2022,December,Monday
1581,2022-12-20,18:57:00,108,Female,48,Beauty,2,30,10,60,18,Afternoon,Adult,50.00,2022,December,Tuesday
74,2023-10-05,19:50:00,56,Female,18,Beauty,4,500,205,2000,19,Night,Adult,1795.00,2023,October,Thursday
87,2022-09-07,18:09:00,104,Female,28,Beauty,2,50,16,100,18,Afternoon,Adult,84.00,2022,September,Wednesday
803,2022-10-25,17:16:00,60,Male,39,Clothing,4,25,7,100,17,Afternoon,Adult,93.00,2022,October,Tuesday
1074,2022-10-04,20:18:00,67,Female,18,Beauty,4,500,230,2000,20,Night,Adult,1770.00,2022,October,Tuesday
1087,2022-11-08,23:00:00,81,Female,28,Beauty,2,50,15,100,23,Night,Adult,85.00,2022,November,Tuesday
1803,2023-12-26,19:36:00,101,Male,39,Clothing,4,25,9,100,19,Night,Adult,91.00,2023,December,Tuesday
424,2023-12-20,19:21:00,101,Male,57,Beauty,4,300,147,1200,19,Night,Adult,1053.00,2023,December,Wednesday
641,2023-12-25,18:30:00,105,Female,40,Electronics,1,300,144,300,18,Afternoon,Adult,156.00,2023,December,Monday
918,2023-10-13,21:59:00,114,Female,42,Electronics,3,30,16,90,21,Night,Adult,74.00,2023,October,Friday
1424,2023-09-05,21:32:00,54,Male,57,Beauty,4,300,111,1200,21,Night,Adult,1089.00,2023,September,Tuesday
